S train_x,D train_x,P(Df|e) train_x,P(D|e) train_x,S valid_x,D valid_x,P(Df|e) valid_x,P(D|e) valid_x,S test_x,D test_x,P(Df|e) test_x,P(D|e) test_x
0,0,0.2642636299133301,0.5119853019714355,0,0,0.9342861175537109,0.8586554527282715,0,1,0.005566663574427366,0.37813514471054077
0,1,0.9988406300544739,0.892055869102478,0,1,0.9994180798530579,0.8923549652099609,1,0,0.9670221209526062,0.7612175941467285
1,1,0.990199863910675,0.7771653532981873,1,0,0.009552864357829094,0.10241786390542984,1,1,0.9730815887451172,0.7653869390487671
0,0,0.017997639253735542,0.3845667541027069,1,1,0.9796740412712097,0.7699229717254639,0,1,0.9986110925674438,0.8919371962547302
0,1,0.9996392130851746,0.8924692273139954,0,1,0.13829869031906128,0.4468107223510742,0,1,0.013850872404873371,0.3824213445186615
1,0,0.014662700705230236,0.10593371838331223,0,1,0.393684446811676,0.5789476037025452,0,0,0.006232221145182848,0.3784795105457306
1,1,0.9907864928245544,0.777569055557251,0,0,0.002648504450917244,0.37662509083747864,0,1,0.9926785230636597,0.8888678550720215
0,1,0.996673047542572,0.8909343481063843,0,1,0.7264648675918579,0.7511284351348877,0,0,0.5528767108917236,0.6613140106201172
1,1,0.9992441534996033,0.7833883762359619,1,0,0.0002024639688897878,0.09598419815301895,0,1,0.5167482495307922,0.6426209211349487
0,0,0.07802838832139969,0.4156268537044525,0,0,0.03216728940606117,0.3918983042240143,0,0,0.9744536876678467,0.8794379830360413
1,1,0.10193095356225967,0.16597980260849,1,0,0.6176735758781433,0.5208435654640198,0,0,0.006934288889169693,0.3788427710533142
0,1,0.8512964248657227,0.8157162666320801,0,1,0.9874100089073181,0.8861417174339294,0,1,0.9999300241470337,0.8926196694374084
0,0,0.056199811398983,0.4043324887752533,1,0,0.9919304251670837,0.7783560752868652,0,1,0.8666061162948608,0.8236376047134399
0,1,0.9630752205848694,0.8735508322715759,0,1,0.00915347971022129,0.37999093532562256,0,1,0.03221742436289787,0.3919239938259125
0,1,0.015635337680578232,0.3833446800708771,0,1,0.9999147653579712,0.8926116228103638,0,1,0.37252259254455566,0.5679982900619507
0,1,0.9977400898933411,0.8914867639541626,0,1,0.06412144750356674,0.4084312319755554,1,1,0.9897825717926025,0.7768782377243042
0,1,0.9974637031555176,0.891343891620636,1,0,0.9904614686965942,0.7773453593254089,0,1,0.9799436330795288,0.8822785019874573
0,0,0.298140287399292,0.529512882232666,0,1,0.9942787885665894,0.8896957039833069,0,0,0.28739872574806213,0.5239553451538086
0,1,0.9542081356048584,0.8689629435539246,0,1,0.9914003610610962,0.8882065415382385,1,1,0.996923565864563,0.7817917466163635
0,1,0.39738261699676514,0.5808610916137695,0,1,0.5490368604660034,0.6593271493911743,0,1,0.9478358030319214,0.8656662106513977
0,1,0.9971027970314026,0.8911568522453308,0,1,0.004871247336268425,0.3777753412723541,0,0,0.003479143138974905,0.37705475091934204
1,0,0.0511554591357708,0.13104307651519775,0,0,0.005286726169288158,0.3779902458190918,1,1,0.9982830882072449,0.7827271819114685
0,1,0.9832903742790222,0.884010374546051,1,0,0.8235172033309937,0.6624771356582642,0,0,0.2713896632194519,0.5156722068786621
0,1,0.9982349872589111,0.8917425274848938,0,1,0.99974125623703,0.8925219774246216,1,1,0.9987639784812927,0.7830580472946167
0,0,0.9624095559120178,0.8732065558433533,0,1,9.80674485617783e-6,0.37525996565818787,0,0,0.0029088046867400408,0.37675967812538147
0,0,0.9737736582756042,0.879086434841156,1,1,0.9613257646560669,0.7572982311248779,1,0,0.9999171495437622,0.7838515043258667
0,0,0.4208568036556244,0.5930063724517822,0,1,0.8128443360328674,0.7958218455314636,0,1,0.6804975867271423,0.7273449897766113
0,1,0.00030626970692537725,0.37541332840919495,0,1,0.5686523914337158,0.6694760322570801,1,0,0.0035849798005074263,0.09831155836582184
0,1,0.8556166887283325,0.8179518580436707,0,0,0.2721365988254547,0.5160585045814514,0,1,0.7925070524215698,0.785298764705658
1,1,0.9998027086257935,0.7837727665901184,1,0,0.6914839148521423,0.5716297626495361,0,1,0.027508655562996864,0.3894878625869751
0,1,0.9996230006217957,0.8924606442451477,0,1,0.9982407093048096,0.8917454481124878,0,0,0.9887367486953735,0.8868284225463867
1,1,0.3713285028934479,0.3513425588607788,0,0,0.020557694137096405,0.3858913779258728,0,0,0.004205590113997459,0.37743085622787476
1,0,4.102985258214176e-5,0.09587309509515762,0,1,0.997434675693512,0.8913285732269287,1,1,0.9995138645172119,0.7835740447044373
1,0,0.6993687152862549,0.5770550966262817,1,1,0.9990726113319397,0.7832704186439514,1,1,3.0203989808796905e-5,0.09586562216281891
0,0,0.014959121122956276,0.38299480080604553,0,1,0.27176547050476074,0.5158666372299194,0,1,0.8545704483985901,0.8174105882644653
0,1,0.022742079570889473,0.38702163100242615,1,1,0.9990488290786743,0.7832540273666382,1,1,0.6070075631141663,0.513504683971405
1,0,0.1263638138771057,0.18279126286506653,0,1,0.9976553916931152,0.8914426565170288,0,0,0.022853920236229897,0.38707950711250305
1,0,0.004868259187787771,0.09919456392526627,1,1,0.9934792518615723,0.779421865940094,0,1,0.9947881102561951,0.8899593353271484
0,1,0.06550084054470062,0.40914514660835266,0,0,0.38483479619026184,0.5743687152862549,0,1,0.9998241662979126,0.8925648331642151
0,0,0.23509295284748077,0.4968920052051544,0,1,0.9999185800552368,0.8926135897636414,0,1,0.9491483569145203,0.8663452863693237
1,1,0.9981945157051086,0.7826662659645081,0,0,0.0010390977840870619,0.3757925033569336,1,1,0.9952430725097656,0.7806354761123657
0,1,0.9995848536491394,0.8924411535263062,0,1,0.9975288510322571,0.8913772702217102,0,1,0.9778534173965454,0.8811973333358765
0,1,0.1243075281381607,0.4395717978477478,1,1,0.005354850087314844,0.09952934831380844,0,1,0.9999262094497681,0.8926175236701965
1,0,0.0007261086720973253,0.09634443372488022,0,1,0.05302184447646141,0.40268826484680176,0,1,0.9971826672554016,0.8911981582641602
0,0,0.1968785524368286,0.47711989283561707,0,0,0.001892658183351159,0.376234233379364,1,1,0.9973628520965576,0.7820940017700195
0,0,0.3595987558364868,0.5613115429878235,0,1,0.13060593605041504,0.4428306221961975,0,1,0.9882937073707581,0.8865988850593567
0,1,0.007342279888689518,0.37905383110046387,0,1,0.17548389732837677,0.46605029702186584,0,1,0.17897248268127441,0.467855304479599
0,0,0.0022562118247151375,0.37642234563827515,0,1,0.9498791098594666,0.8667231798171997,1,1,0.11120343953371048,0.17235992848873138
1,0,0.002125819679349661,0.09730760753154755,0,1,0.7434031367301941,0.7598922252655029,1,1,0.9879445433616638,0.7756136059761047
0,1,0.1942083239555359,0.4757384657859802,1,0,0.00021471061336342245,0.09599262475967407,1,0,4.406577500049025e-5,0.09587519615888596
0,1,0.9841178059577942,0.8844383955001831,0,1,0.9768617153167725,0.8806838989257812,0,0,0.0030646577943116426,0.37684065103530884
0,1,0.8891899585723877,0.8353226780891418,1,0,0.0007361799362115562,0.09635142236948013,0,0,0.0503738708794117,0.40131819248199463
0,1,0.022935623303055763,0.38712167739868164,0,1,0.999180793762207,0.8922321200370789,1,0,0.005093398503959179,0.0993494987487793
0,0,0.04286123812198639,0.39743122458457947,0,0,0.0941527932882309,0.4239695966243744,0,1,0.924378514289856,0.8535292744636536
1,0,0.000259880383964628,0.09602364152669907,0,0,0.028880419209599495,0.39019766449928284,0,1,0.0007608722662553191,0.375648558139801
0,1,0.9394557476043701,0.8613301515579224,0,0,0.00015620156773366034,0.37533557415008545,0,1,0.003310911590233445,0.3769676983356476
1,1,0.9984192252159119,0.7828207612037659,1,1,0.9528772830963135,0.7514850497245789,1,0,0.07087171077728271,0.14460913836956024
0,0,0.9998527765274048,0.8925795555114746,1,0,0.00018674440798349679,0.09597335755825043,0,1,0.03282801806926727,0.3922401964664459
0,1,0.9891960620880127,0.8870658278465271,0,1,0.9999872446060181,0.8926491141319275,0,1,0.033214669674634933,0.39243999123573303
0,0,0.02711217664182186,0.38928258419036865,0,1,0.9005160927772522,0.8411827087402344,0,1,0.9427010416984558,0.8630093932151794
0,1,0.9982178807258606,0.8917338252067566,0,1,0.07758399844169617,0.4153968393802643,0,0,0.34051841497421265,0.5514392852783203
0,1,0.9998594522476196,0.8925833106040955,0,0,0.6410772800445557,0.7069488167762756,0,1,0.966471254825592,0.8753081560134888
0,0,0.7725129127502441,0.7749536037445068,0,0,0.03251875936985016,0.3920800983905792,1,1,0.9988649487495422,0.7831275463104248
0,0,0.023847227916121483,0.38759326934814453,1,1,0.9169772267341614,0.7267835736274719,0,1,0.8743172287940979,0.8276273608207703
0,1,0.9076482057571411,0.8448728322982788,0,0,0.0024686281103640795,0.3765319883823395,1,1,0.9998036623001099,0.7837733626365662
0,0,0.017823483794927597,0.3844766318798065,0,1,0.016915813088417053,0.38400715589523315,0,1,0.9533258676528931,0.8685064911842346
0,0,0.10137850791215897,0.42770811915397644,1,1,0.9933352470397949,0.7793227434158325,1,1,0.997256338596344,0.7820206880569458
0,1,0.9966302514076233,0.8909125328063965,0,1,0.9991340637207031,0.8922079801559448,0,1,0.9853188991546631,0.8850598931312561
0,1,0.9847608804702759,0.8847710490226746,0,1,0.998128354549408,0.8916875123977661,0,1,0.9735210537910461,0.8789556622505188
0,1,0.033279284834861755,0.3924734592437744,0,0,0.2756127119064331,0.517857015132904,1,1,0.9991660118103027,0.7833346128463745
0,0,0.027879782021045685,0.3896799683570862,0,1,0.09923049807548523,0.42659690976142883,0,1,0.8765931129455566,0.8288048505783081
0,1,0.9451603889465332,0.8642817735671997,1,1,0.9975607395172119,0.7822301387786865,0,1,0.005981899332255125,0.3783499598503113
0,0,0.014110943302512169,0.38255575299263,0,1,0.5325600504875183,0.6508017778396606,0,0,0.737278938293457,0.7567236423492432
1,0,0.0008384970715269446,0.09642176330089569,1,0,0.007196206599473953,0.10079631954431534,0,1,0.9999958276748657,0.8926537036895752
0,0,0.004485327284783125,0.37757545709609985,0,1,0.3945850729942322,0.5794134736061096,0,0,0.9173283576965332,0.8498818874359131
1,0,0.02648153528571129,0.11406586319208145,0,1,0.06874911487102509,0.41082584857940674,0,0,0.999579131603241,0.8924382328987122
1,1,0.11209721118211746,0.17297489941120148,0,0,0.00507596367970109,0.3778809905052185,0,1,0.0029851235449314117,0.37679925560951233
1,1,0.929832398891449,0.7356286644935608,0,1,0.9984063506126404,0.8918313384056091,0,1,0.9819222092628479,0.8833023905754089
0,1,0.9981483817100525,0.8916977047920227,1,0,0.059860654175281525,0.1370328664779663,0,0,0.29508641362190247,0.52793288230896
0,0,0.9646764993667603,0.8743794560432434,0,1,0.06689377129077911,0.4098658561706543,0,1,0.007210278883576393,0.37898537516593933
0,1,0.9923831820487976,0.8887148499488831,0,0,0.3752828538417816,0.5694268941879272,0,1,0.024470672011375427,0.38791581988334656
0,1,0.004104157909750938,0.3773784339427948,0,1,0.9730291366577148,0.8787011504173279,0,0,0.16871148347854614,0.46254634857177734
0,0,0.0009100076276808977,0.37572553753852844,0,1,0.9963261485099792,0.8907548785209656,0,0,0.0002784190292004496,0.3753988742828369
0,1,0.9999490976333618,0.8926294445991516,0,1,0.9968384504318237,0.8910199999809265,0,1,0.007633809000253677,0.3792046904563904
0,0,0.017868993803858757,0.3845004141330719,0,1,0.9973500370979309,0.8912848234176636,0,1,0.8463649153709412,0.8131648898124695
0,1,0.9992303252220154,0.8922575116157532,1,0,0.001383554539643228,0.09679681807756424,0,1,0.0096663236618042,0.3802562355995178
1,1,0.9949412941932678,0.7804277539253235,0,0,0.015479685738682747,0.38326385617256165,0,0,0.7302483916282654,0.753086268901825
0,0,0.05649935454130173,0.4044877588748932,0,0,0.010534525848925114,0.380705326795578,1,0,1.295713082072325e-5,0.09585373848676682
0,0,0.023512352257966995,0.387420117855072,1,0,0.9332250952720642,0.737963080406189,0,1,0.006945288740098476,0.3788483440876007
0,1,0.15533317625522614,0.4556244909763336,0,1,0.996178925037384,0.890678882598877,0,1,0.9938265681266785,0.8894616961479187
0,1,0.9330742359161377,0.8580284714698792,0,0,0.660467267036438,0.7169814109802246,0,1,0.9957011342048645,0.8904317021369934
0,1,0.9985044598579407,0.8918821215629578,1,1,0.9968997836112976,0.7817753553390503,0,1,0.019215494394302368,0.3851969540119171
1,0,0.010389690287411213,0.1029936745762825,0,0,0.005315486807376146,0.37800490856170654,1,0,0.7409870624542236,0.605691134929657
0,0,0.030018744990229607,0.3907865583896637,0,0,0.0034108939580619335,0.3770194947719574,1,0,0.00535225123167038,0.09952759742736816
0,1,0.06939809769392014,0.41116130352020264,0,1,0.9890244007110596,0.8869770169258118,0,1,0.9985054135322571,0.8918827176094055
0,1,0.012527262791991234,0.3817363381385803,0,1,0.997471809387207,0.8913476467132568,0,1,0.03929973766207695,0.3955886662006378
0,1,0.9901493191719055,0.8875591158866882,0,0,0.004160384647548199,0.3774072527885437,1,1,0.9816689491271973,0.7712956666946411
0,1,0.8960229754447937,0.8388581871986389,0,0,0.005315922666341066,0.3780052959918976,0,1,0.9952265024185181,0.8901861906051636
0,0,0.003869235049933195,0.3772567808628082,0,1,0.5797292590141296,0.6752074956893921,0,1,0.013870925642549992,0.3824314773082733
1,0,3.942759576602839e-5,0.09587202221155167,0,1,0.13127276301383972,0.44317546486854553,1,1,0.9933826327323914,0.7793553471565247
0,0,0.009875680319964886,0.38036444783210754,0,1,0.017108291387557983,0.38410651683807373,0,1,0.009110823273658752,0.3799688220024109
0,1,0.007870658300817013,0.3793269693851471,1,1,0.9816464781761169,0.7712801694869995,1,0,0.052937086671590805,0.1322690099477768
0,1,0.1721128672361374,0.4643063545227051,0,1,0.009555811993777752,0.38019904494285583,0,1,0.0005211460520513356,0.3755243122577667
0,1,0.19249695539474487,0.4748530983924866,1,1,0.9997817277908325,0.7837583422660828,0,1,0.429410457611084,0.5974321365356445
0,0,0.010429454036056995,0.3806508481502533,0,1,0.9995524883270264,0.8924244046211243,1,0,0.0005402134265750647,0.09621652960777283
0,1,0.0005700387409888208,0.3755497336387634,1,0,0.9178687334060669,0.7273969650268555,0,0,0.01586337760090828,0.3834626376628876
0,0,0.5158363580703735,0.6421489715576172,0,1,0.07097779959440231,0.4119787812232971,0,1,0.53254634141922,0.6507947444915771
1,1,0.9781962037086487,0.7689061164855957,0,0,0.000394206028431654,0.3754589259624481,0,1,0.9258280396461487,0.8542790412902832
1,1,0.9814180731773376,0.771122932434082,0,1,0.9970561861991882,0.891132652759552,0,1,0.008154312148690224,0.37947404384613037
0,1,0.9942275881767273,0.8896690607070923,0,1,0.0149450758472085,0.38298752903938293,0,1,0.9990540742874146,0.8921664357185364
0,0,0.9798613786697388,0.8822360038757324,0,1,0.7207241654396057,0.7481582164764404,0,1,0.9895347952842712,0.8872411251068115
0,1,0.8586886525154114,0.8195414543151855,0,0,0.07868951559066772,0.41596898436546326,0,1,0.9703982472419739,0.8773400187492371
1,1,0.9530144929885864,0.7515794634819031,0,1,0.32037103176116943,0.541015088558197,0,1,0.004081760533154011,0.3773666322231293
0,1,0.9925763010978699,0.8888148069381714,1,0,2.366886656091083e-5,0.09586114436388016,0,0,0.0029861601069569588,0.3767998218536377
0,0,0.07863032817840576,0.41593822836875916,0,1,0.03645872697234154,0.39411860704421997,1,1,0.9208489060401917,0.7294474840164185
1,1,0.9789316058158875,0.769412100315094,0,0,0.00020905767451040447,0.3753630518913269,0,0,0.005164525005966425,0.37792709469795227
1,0,0.8102944493293762,0.653378963470459,0,1,0.9998365640640259,0.8925715088844299,1,1,0.9746911525726318,0.7664943337440491
0,1,0.9995238780975342,0.89240962266922,0,0,0.019782813265919685,0.385490357875824,1,0,0.014188406988978386,0.10560739785432816
0,1,0.0008806195110082626,0.3757103681564331,1,0,0.1410396248102188,0.19288918375968933,1,1,0.9454475045204163,0.7463728785514832
1,0,0.11957314610481262,0.1781187802553177,1,0,0.011176645755767822,0.10353507101535797,1,1,0.9879445433616638,0.7756136059761047
0,0,0.006824439391493797,0.37878596782684326,0,0,0.007098548114299774,0.3789275884628296,1,0,0.006390052381902933,0.10024161636829376
1,1,0.9296825528144836,0.7355256080627441,0,1,0.007716851308941841,0.3792475461959839,1,1,0.9990440607070923,0.7832507491111755
0,1,0.8652006387710571,0.8229104280471802,1,0,0.9996978640556335,0.7837006449699402,0,0,0.039529819041490555,0.3957074284553528
0,1,0.01691686175763607,0.3840077519416809,0,1,0.9999052286148071,0.8926070332527161,0,0,0.017378371208906174,0.3842463195323944
1,0,0.001079769222997129,0.09658779203891754,0,1,0.9999061822891235,0.8926071524620056,0,0,0.9999204874038696,0.8926146626472473
0,1,0.9949275851249695,0.8900312185287476,0,0,0.0019272378413006663,0.37625187635421753,0,0,0.16511745750904083,0.46068692207336426
0,0,0.5973902344703674,0.6843451261520386,0,1,0.9696258306503296,0.8769403100013733,1,1,0.9994080662727356,0.7835012674331665
1,1,0.9529763460159302,0.7515532374382019,0,1,0.7480478286743164,0.7622953653335571,0,1,0.9995972514152527,0.8924473524093628
0,1,0.8784233331680298,0.8297521471977234,1,1,0.9635478854179382,0.7588270902633667,0,1,0.8234422206878662,0.8013047575950623
1,0,0.004528892692178488,0.09896101802587509,0,0,0.3855838477611542,0.5747562050819397,0,1,0.8471158742904663,0.8135535717010498
1,1,0.8727498054504395,0.6963521838188171,0,1,0.9997812509536743,0.8925426006317139,0,0,0.00024207188107538968,0.3753800094127655
0,1,0.9423243999481201,0.8628143072128296,0,1,0.012299452908337116,0.38161852955818176,1,0,0.1309414803981781,0.1859409660100937
1,1,0.9986763596534729,0.782997727394104,1,1,0.8478113412857056,0.6791929602622986,0,0,0.8906004428863525,0.8360524773597717
0,0,0.9994180798530579,0.8923548460006714,1,1,0.9999839067459106,0.7838973999023438,0,1,0.013335811905562878,0.3821546733379364
0,0,0.04954912140965462,0.4008917212486267,1,1,0.9713579416275024,0.7642009854316711,1,0,0.9193676710128784,0.7284283638000488
0,0,0.03563311696052551,0.39369142055511475,0,1,0.9748542904853821,0.8796453475952148,0,1,0.02327593043446541,0.3872978389263153
0,1,0.17367282509803772,0.4651133418083191,0,1,0.23217926919460297,0.49538454413414,1,1,0.01797661744058132,0.10821395367383957
0,1,0.8969231843948364,0.8393236994743347,0,0,0.019693739712238312,0.3854445219039917,0,1,0.9374697804450989,0.8603028059005737
0,1,0.5637140274047852,0.6669211387634277,1,1,0.996900737285614,0.7817760109901428,1,1,0.8815784454345703,0.7024269700050354
0,1,0.9978857040405273,0.8915619254112244,0,1,0.6376110315322876,0.7051554322242737,1,1,0.9634431600570679,0.758755087852478
1,1,0.9990974068641663,0.7832874655723572,0,1,0.9790254235267639,0.8818036317825317,0,1,0.008041691966354847,0.37941572070121765
0,1,0.9870748519897461,0.8859683871269226,1,1,0.9996969103813171,0.7836999297142029,0,1,0.2515829801559448,0.5054242014884949
1,0,0.49060070514678955,0.43340936303138733,1,0,0.05867419019341469,0.13621646165847778,0,1,0.9833100438117981,0.8840204477310181
0,0,0.12147242575883865,0.4381044805049896,0,0,0.02076301909983158,0.3859975337982178,1,1,0.9976282715797424,0.7822765707969666
0,0,0.002781114773824811,0.37669384479522705,1,0,0.263423353433609,0.2770969271659851,0,0,0.9998232126235962,0.8925645351409912
1,0,0.2440853863954544,0.26379120349884033,0,1,0.11454105377197266,0.43451863527297974,1,1,0.9983782768249512,0.7827926874160767
1,0,0.24325090646743774,0.2632169723510742,0,1,0.9967519640922546,0.8909753561019897,1,1,0.9888786673545837,0.7762563824653625
0,1,0.11158604174852371,0.43298953771591187,1,1,0.9922804832458496,0.7785969972610474,1,0,0.013211926445364952,0.10493551194667816
0,0,0.0021701087243855,0.3763776421546936,1,0,0.9752592444419861,0.7668852806091309,0,1,0.9893140196800232,0.8871271014213562
1,0,0.3991226553916931,0.3704666197299957,0,0,0.03631218895316124,0.3940426707267761,0,0,0.010007684119045734,0.380432665348053
0,0,0.006076854187995195,0.37839916348457336,0,1,0.47532084584236145,0.6211866140365601,0,1,0.9191471934318542,0.8508226871490479
0,1,0.8950023651123047,0.8383303880691528,0,0,0.015479685738682747,0.38326385617256165,1,1,0.9997788667678833,0.7837563753128052
1,1,0.995671272277832,0.7809299826622009,0,1,0.7723987102508545,0.774894654750824,0,0,0.11793491989374161,0.43627455830574036
0,0,0.023394010961055756,0.3873588740825653,0,1,0.9998146295547485,0.8925601243972778,0,0,0.0001540455559734255,0.37533435225486755
1,1,0.9532826542854309,0.7517639994621277,0,0,0.9992741346359253,0.8922804594039917,0,1,0.9286462068557739,0.8557372689247131
1,0,0.11243928968906403,0.17321020364761353,0,1,0.7863239645957947,0.782099723815918,1,0,0.004095952492207289,0.09866311401128769
0,0,0.005269425921142101,0.3779812157154083,0,0,0.9975288510322571,0.8913772702217102,0,0,0.002551807090640068,0.37657520174980164
0,0,0.01353217288851738,0.38225650787353516,0,0,0.010028349235653877,0.3804433345794678,1,0,0.019473129883408546,0.10924357920885086
0,1,0.9534295201301575,0.8685603141784668,1,1,0.9998761415481567,0.7838233113288879,0,1,0.8635486364364624,0.8220556974411011
1,0,0.9782717823982239,0.7689580917358398,1,1,0.9967533946037292,0.7816745638847351,0,1,0.8960520029067993,0.8388729095458984
0,1,0.8800215125083923,0.8305790424346924,1,1,0.9430899620056152,0.7447507977485657,0,0,0.008133878000080585,0.379463255405426
1,0,0.8923913836479187,0.709867000579834,0,1,0.005210449453443289,0.37795066833496094,0,1,0.6779001951217651,0.7260013222694397
0,1,0.9993475675582886,0.8923181295394897,1,0,0.018028035759925842,0.10824932903051376,0,1,0.012983565218746662,0.38197267055511475
